record_id,pmid,clinical_node_candidates,ai_decision,ai_confidence_basis,ai_rationale,exclusion_flags,reviewer_id,review_status,human_confirmation_required
pubmed:22669774:K1,22669774,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:22771101:K3,22771101,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:22874106:K3,22874106,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:22921424:K1,22921424,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:22926212:K5,22926212,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23018042:K1,23018042,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23069843:K1,23069843,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23105735:K1,23105735,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23136064:K4,23136064,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23165609:K1,23165609,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23218892:K2,23218892,K2,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23343189:K4,23343189,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23416800:K4,23416800,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23417759:K3,23417759,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23440790:K4,23440790,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23485413:K1,23485413,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23665134:K1,23665134,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23707305:K4,23707305,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23712072:K1,23712072,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23736841:K4,23736841,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23750103:K4,23750103,K1;K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23891631:K4,23891631,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23921817:K4,23921817,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:23949578:K4,23949578,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24012086:K3,24012086,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24094262:K4,24094262,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24119541:K1,24119541,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24244591:K5,24244591,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24297951:K4,24297951,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24509052:K4,24509052,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24559803:K3,24559803,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24564520:K5,24564520,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24608198:K4,24608198,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24660739:K3,24660739,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:2472596:K3,2472596,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24891437:K3,24891437,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:24915259:K1,24915259,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25062463:K1,25062463,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25110209:K1,25110209,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25125507:K3,25125507,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25198275:K4,25198275,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25266428:K4,25266428,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25287163:K4,25287163,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25377015:K4,25377015,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25414987:K4,25414987,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25423010:K1,25423010,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25475196:K4,25475196,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25568832:K4,25568832,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25572192:K3,25572192,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25596680:K4,25596680,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25668040:K4,25668040,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25716816:K1,25716816,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25736620:K1,25736620,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25772050:K1,25772050,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25789594:K2,25789594,K2,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25904755:K1,25904755,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25939935:K1,25939935,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:25980471:K5,25980471,K4;K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26079779:K1,26079779,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26089269:K5,26089269,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26150856:K3,26150856,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26251626:K4,26251626,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26259048:K4,26259048,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26360970:K3,26360970,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26364667:K4,26364667,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26667237:K3,26667237,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26683927:K1,26683927,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26713296:K1,26713296,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26885528:K2,26885528,K2,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26947791:K5,26947791,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:26995293:K1,26995293,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:27025188:K4,27025188,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:27137817:K1,27137817,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:27417782:K5,27417782,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:27464469:K5,27464469,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:27617068:K5,27617068,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:27626474:K5,27626474,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:27699503:K4,27699503,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:27798510:K1,27798510,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:27852903:K1,27852903,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:27883968:K1,27883968,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28123936:K3,28123936,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28181998:K5,28181998,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28298764:K4,28298764,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28339831:K3,28339831,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28340843:K5,28340843,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28355041:K4,28355041,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28356148:K4,28356148,K4,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28492856:K1,28492856,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28535237:K3,28535237,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28543426:K3,28543426,K3,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28556429:K2,28556429,K2,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28727945:K5,28727945,K5,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
pubmed:28815356:K1,28815356,K1,ai_include_candidate,score=8; proposal=priority_include_candidate,design+exposure+outcome signals,,codex_ai,ai_reviewed_not_human,true
