record_id,question_id,decision,reason_codes,confidence,evidence_basis
PMID-35725262,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome,medium,abstract
PMID-35725311,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35726510,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-35736523,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35749955,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-35753269,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35754070,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35763560,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35765087,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35765712,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35770833,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35771985,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-35776140,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35786619,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-35789542,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35790095,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35794252,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35796757,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35796949,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35797942,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35802483,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35805639,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35806094,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35807275,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35807816,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35809129,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome,medium,abstract
PMID-35809298,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35809344,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35809368,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35811619,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35813467,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35815804,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35820641,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome,medium,abstract
PMID-35822581,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35832721,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35839363,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35843188,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35845231,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,low,title_only
PMID-35849165,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35849971,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35850053,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35850585,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35853508,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35853848,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35877548,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;outcome;insufficient_abstract,medium,abstract
PMID-35881623,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35882295,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35884010,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35884248,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35884803,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35886933,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35891219,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35896959,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35897206,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35900754,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;off_topic,high,abstract
PMID-35905603,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35905941,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35907298,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35909148,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35909484,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35916415,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35918879,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35921574,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35923021,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35923029,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35923045,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35926495,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35926777,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35928664,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35931906,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-35933513,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;outcome;insufficient_abstract,medium,abstract
PMID-35944217,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35946103,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35946741,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-35948136,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35949707,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-35950064,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome,medium,abstract
PMID-35950557,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,low,title_only
PMID-35954712,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35965162,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;off_topic,high,abstract
PMID-35967183,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35969966,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-35970426,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35980605,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35983933,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-35985151,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35988679,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-35993589,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-35997833,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36001996,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36005617,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36006605,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36010027,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36010131,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36012131,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36012644,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36012932,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36014345,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-36016677,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-36017628,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36017945,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36018425,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome,medium,abstract
PMID-36029509,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36029804,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36030342,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36030448,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome,medium,abstract
PMID-36034775,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36038995,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36047898,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36052122,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36052647,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36057264,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36057886,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36064152,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36068777,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36069749,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36069771,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36069778,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;insufficient_abstract,low,title_only
PMID-36073954,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36093460,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36094079,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36098042,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36102175,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36104664,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36107019,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36107402,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36115150,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36120651,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36124353,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36126140,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome,medium,abstract
PMID-36126647,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36126895,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36135018,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36141560,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36145300,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36149027,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36149338,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36149558,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36150480,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36153693,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36154746,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36160708,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36164869,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36167792,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36170138,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;outcome;insufficient_abstract,medium,abstract
PMID-36170224,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36171731,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36181236,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36182876,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36183577,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36185831,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36191122,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36191214,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36193955,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome,medium,abstract
PMID-36196319,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36198092,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36199560,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-36206262,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36207161,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36208587,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36208657,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36214395,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36214581,OTC-LIT-Q01-ACETAMINOPHEN,uncertain,exposure;outcome;insufficient_abstract,medium,abstract
PMID-36220068,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36223142,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36227364,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36233086,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36239849,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36242510,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36247104,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36252480,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,off_topic,high,abstract
PMID-36255405,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36257846,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36259797,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36264219,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36267354,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36270282,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36270919,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome,medium,abstract
PMID-36279380,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36281631,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36282068,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36282967,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36288602,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36289758,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;outcome;animal_term_present,high,abstract
PMID-36291411,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
PMID-36302324,OTC-LIT-Q01-ACETAMINOPHEN,deprioritize,exposure;design_signal,high,abstract
PMID-36304087,OTC-LIT-Q01-ACETAMINOPHEN,retain,population;exposure;outcome;human_signal;design_signal,high,abstract
